finalidade,config,estrato,grupo,n,mdape,mape,p90_ape,median_ratio,cod,prd,mean_abs_log,rmse,score,prb
SALA COMERCIAL,baseline,bairro,chacara pedras,5,0.18105877968806028,0.18303877732889134,0.29403773437519465,0.9095401361639222,15.332281187400977,1.0895172922419003,0.18897734779510517,106369.40764559947,0.31758350030116117,-0.07018768865182935
SALA COMERCIAL,baseline,bairro,cidade baixa,3,0.5620790932678221,1.0822961428349298,2.231661108075886,1.5620790932678221,57.291365650814086,1.4138363344843596,0.5922979546737843,69374.49303628372,1.1316886189661601,
SALA COMERCIAL,baseline,bairro,cristal,6,0.09775724134530389,0.24083976026868018,0.5841329947712101,1.0571281966557773,22.782455432612263,0.9597956330446482,0.1945977396373182,165748.00588111527,0.29984931944804116,0.4175111772601007
SALA COMERCIAL,baseline,bairro,cristo redentor,5,0.2510751004755363,0.22237258518396924,0.29804364953043094,1.2510751004755363,7.122513165668544,1.0964357498721269,0.19888344705018504,21537.504549197613,0.3747237067386606,-0.10079066125415526
SALA COMERCIAL,baseline,bairro,farroupilha,1,0.2584970582893038,0.2584970582893038,0.2584970582893038,0.7415029417106962,0.0,1.0,0.29907615016900396,43944.49990918164,0.4486142252535059,
SALA COMERCIAL,baseline,bairro,floresta,6,0.9694933683537269,0.9826673586242943,1.4188679304567602,1.969493368353727,14.613343368229073,1.037373892563569,0.6627303681716854,54624.58076095054,1.0564981029169158,-0.2683705575688361
SALA COMERCIAL,baseline,bairro,higienopolis,5,0.2646499408105214,0.28979366547054886,0.546259341967353,1.021537380464812,27.946719800668163,1.1278745922029083,0.2979539261771597,91911.93088701917,0.43864257471703727,-0.2670596597387751
SALA COMERCIAL,baseline,bairro,independencia,2,0.22183289197707462,0.22183289197707462,0.3070587784830524,0.7781671080229253,13.690164623269292,1.075616768082534,0.26027394554190125,98138.66293469824,0.45635346753567424,
SALA COMERCIAL,baseline,bairro,ipanema,1,0.846154835860871,0.846154835860871,0.846154835860871,1.846154835860871,0.0,1.0,0.6131050089775704,40192.35470339138,0.9196575134663556,
SALA COMERCIAL,baseline,bairro,jardim do salso,2,0.09765746246475449,0.09765746246475449,0.10052535889408125,0.9964151294633415,9.800881136494962,1.0066085700114464,0.0983244478210954,20569.768899567127,0.1279157210259861,
SALA COMERCIAL,baseline,bairro,jardim lindoia,1,0.13058700717207794,0.13058700717207794,0.13058700717207794,0.8694129928279221,0.0,1.0,0.13993701594753188,18282.181004090904,0.20990552392129783,
SALA COMERCIAL,baseline,bairro,menino deus,15,0.5520711101870746,0.8367433931826705,1.8037100121281595,1.5147839943647685,38.42664929264177,1.2905506916859215,0.5574258500647375,98193.25047887828,0.9886634087361629,-0.5486359090315936
SALA COMERCIAL,baseline,bairro,moinhos vento,18,0.7498059673401263,0.8488406845670474,1.5220871306247472,1.7498059673401263,40.052926509210515,1.4323992151654121,0.5758147183236718,198089.9812636815,1.1353748932010967,-0.21323753525185868
SALA COMERCIAL,baseline,bairro,mont serrat,2,0.25918657946969403,0.25918657946969403,0.3103348962047452,0.9360646040811861,27.688962742491913,1.0438717259436712,0.28431027573950396,96782.21975647625,0.40803638133257497,
SALA COMERCIAL,baseline,bairro,partenon,2,0.3555962112083516,0.3555962112083516,0.5001085701491974,1.3555962112083515,13.325535080615039,1.009896299291412,0.2952830981406777,32429.576830156806,0.4856414445628123,
SALA COMERCIAL,baseline,bairro,passo da areia,9,0.30912949547357504,0.46147303291306613,0.9810068229121391,1.309129495473575,28.432933538193556,1.0845874633743287,0.34914099867946385,50147.407190489736,0.5955043853555412,-0.16490016872069807
SALA COMERCIAL,baseline,bairro,petropolis,16,0.18211754354442283,0.4333370343003763,0.6141713144985925,1.130429073781737,37.15871316804885,1.1346088605751634,0.2935936829458772,94991.17271063788,0.5109330895008166,0.03391189469678762
SALA COMERCIAL,baseline,bairro,praia de belas,3,0.3907367730020581,0.43401060250912044,0.7669993911895989,0.9497700112111808,43.93350684769813,1.2436560642572478,0.38939640755303,234266.48884352465,0.6340256234582285,
SALA COMERCIAL,baseline,bairro,rio branco,6,0.4405771123401032,0.4930595445932173,0.9215429594816441,1.0125353068494531,48.69554091179232,2.1042589863561325,0.5677139039587294,801229.5228119255,1.0676631412521145,-0.35441934939688463
SALA COMERCIAL,baseline,bairro,santana,5,0.25288389839806413,0.3106346065189473,0.6236575779194666,1.2528838983980641,20.68252857481014,1.101630121103061,0.25034818966958117,61226.6625539396,0.4631740230208026,-0.4323848180636991
SALA COMERCIAL,baseline,bairro,santo antonio,1,0.591192153785391,0.591192153785391,0.591192153785391,1.591192153785391,0.0,1.0,0.46448351754081174,48989.13782342643,0.6967252763112176,
SALA COMERCIAL,baseline,bairro,sao geraldo,4,0.1225765167742805,0.21979130048218087,0.4331675428352199,1.1225765167742805,15.251693852027593,1.1228746809483043,0.18858849347277487,22445.9574705195,0.3424770186685294,-0.08541988221161524
SALA COMERCIAL,baseline,bairro,sao joao,3,0.19441162374904775,0.18189014054230068,0.20454600142630783,0.8558207979677686,15.63766700334351,1.0518560145630618,0.18669350814161448,23606.647707266322,0.3289129304436797,
SALA COMERCIAL,baseline,bairro,sao sebastiao,3,0.0949665438507925,0.10339406127819162,0.17663045526260146,0.9050334561492075,7.926618201110311,1.0140397086373933,0.1124159594729675,30911.311575655287,0.18909522129524015,
SALA COMERCIAL,baseline,bairro,teresopolis,3,0.09783693497404355,0.19522259649004692,0.4041144249388823,1.0071470570660053,19.1471784365323,1.032271231804886,0.16752854596524921,26118.46537400926,0.23483803802699843,
SALA COMERCIAL,baseline,bairro,tres figueiras,4,0.2018755873992033,0.20551208405381333,0.3758158679514495,0.7981244126007967,19.47321029601955,0.9369389596365568,0.2502474876507987,75819.89439655199,0.4442444791408352,0.31136190253900464
SALA COMERCIAL,baseline,bairro,tristeza,1,0.025256204500057167,0.025256204500057167,0.025256204500057167,0.9747437954999428,0.0,1.0,0.02558061636159886,3409.5876075077103,0.03837092454239829,
SALA COMERCIAL,baseline,tile,-3337|-4925,3,0.0949665438507925,0.10339406127819162,0.17663045526260146,0.9050334561492075,7.926618201110311,1.0140397086373933,0.1124159594729675,30911.311575655287,0.18909522129524015,
SALA COMERCIAL,baseline,tile,-3337|-4926,1,0.13058700717207794,0.13058700717207794,0.13058700717207794,0.8694129928279221,0.0,1.0,0.13993701594753188,18282.181004090904,0.20990552392129783,
SALA COMERCIAL,baseline,tile,-3337|-4927,1,0.307304135416524,0.307304135416524,0.307304135416524,1.307304135416524,0.0,1.0,0.2679671049070138,21511.28947915668,0.4019506573605207,
SALA COMERCIAL,baseline,tile,-3337|-4928,4,0.12352813158800202,0.30546448300546203,0.7195551895048855,1.1235281315880021,25.01225504888871,1.1336805713529594,0.231268087472345,18447.73729124439,0.41477039213785877,-0.6180738941134649
SALA COMERCIAL,baseline,tile,-3337|-4931,1,0.5553846470057986,0.5553846470057986,0.5553846470057986,1.5553846470057986,0.0,1.0,0.441722876460926,33306.511696327725,0.662584314691389,
SALA COMERCIAL,baseline,tile,-3337|-4932,2,0.08789312757619439,0.08789312757619439,0.09530561253765876,1.0092656062018306,8.708622094729119,1.0267320855719164,0.08730738245090103,21050.513345376537,0.12688092258730124,
SALA COMERCIAL,baseline,tile,-3338|-4926,1,0.06170682846376718,0.06170682846376718,0.06170682846376718,0.9382931715362328,0.0,1.0,0.06369282919717893,21597.389962318528,0.09553924379576839,
SALA COMERCIAL,baseline,tile,-3338|-4927,3,0.2510751004755363,0.24761732067985168,0.2775373566561404,1.2510751004755363,2.039019075392974,0.9941216753154337,0.22091910038224413,21526.24508820961,0.3409661141109264,
SALA COMERCIAL,baseline,tile,-3338|-4928,5,0.5090990480673154,0.5862798728391494,1.0044576578500557,1.5090990480673154,23.90885247050808,1.0645872793895814,0.443439327645159,65225.127039649306,0.7402614632261377,-0.06126372290890376
SALA COMERCIAL,baseline,tile,-3338|-4930,6,0.22953078227978457,0.2738966585169654,0.5379069735400221,0.9672851607337227,28.316019891094403,1.0991581809537196,0.28432533287553147,84815.25625342509,0.419018648405177,-0.16342047063534645
SALA COMERCIAL,baseline,tile,-3338|-4931,6,0.37185908639093723,0.4306381146541967,0.7739685066702693,1.3718590863909372,22.763281779206025,1.0965884455450927,0.3410416449737985,29223.95576416366,0.6021352317375688,-0.10648074536601551
SALA COMERCIAL,baseline,tile,-3338|-4932,3,0.9736927005554541,1.2704761871563248,1.685973068397544,1.973692700555454,15.036965304545502,1.0551702980706072,0.8040156099243821,67200.23304307782,1.2084122378301478,
SALA COMERCIAL,baseline,tile,-3339|-4928,2,0.20914858070842335,0.20914858070842335,0.36725314330790315,0.8023692967506503,26.06637386991389,0.9114353643318941,0.2668203992388261,76369.87282565275,0.4884467869301369,
SALA COMERCIAL,baseline,tile,-3339|-4929,2,0.19464394169776517,0.19464394169776517,0.2509775941546999,0.8053560583022348,8.74359419603971,1.0463719038779322,0.22030799945151902,104290.10422622308,0.3730668059385697,
SALA COMERCIAL,baseline,tile,-3339|-4930,9,0.15790064442180918,0.17056790706025982,0.26419768730602144,0.9531770762012818,17.348860363968015,1.0952868270385467,0.16409026743270247,74495.20630723254,0.27694784575335396,-0.1292974216905859
SALA COMERCIAL,baseline,tile,-3339|-4931,9,0.32312197538850795,0.31379389345395686,0.4652425729939841,0.676878024611492,29.47972041993819,1.2024501123901086,0.38823095835589494,256840.47751396743,0.7492429735571146,-0.41014103396699364
SALA COMERCIAL,baseline,tile,-3339|-4932,12,1.1130977922428413,1.1351624244072387,1.808929558580408,2.1130977922428413,26.08745508055445,1.017288833270779,0.7018878986511069,175316.43800404418,1.1497545867135222,0.106330320152292
SALA COMERCIAL,baseline,tile,-3339|-4933,13,0.42553580298013505,0.5310992131393475,0.9992141219410458,1.425535802980135,25.14815125345275,1.1240896021173616,0.41971781292655486,48892.955152484414,0.7183487963708782,-0.2705600258893276
SALA COMERCIAL,baseline,tile,-3339|-4934,5,0.7028160346765044,0.6422795849310298,0.8289248907574749,1.7028160346765044,14.991771883107038,1.217332465829559,0.5008275100948961,64939.11294381952,0.9027796063118788,-0.4303656989266366
SALA COMERCIAL,baseline,tile,-3340|-4927,3,0.09045986383607785,0.14127638481909763,0.23380029851868056,0.9095401361639222,7.54599368665056,1.0034796547429197,0.1582943699099301,136774.41689523423,0.22630423754030435,
SALA COMERCIAL,baseline,tile,-3340|-4929,5,0.358635798912732,1.0271729732294843,2.43950114416982,1.358635798912732,70.32390977858431,1.4140685923319065,0.5841413861669116,175388.76341086798,1.0864272521179004,-1.3766581843421104
SALA COMERCIAL,baseline,tile,-3340|-4931,2,0.6279618233300475,0.6279618233300475,0.7343041076150537,0.37203817666995254,35.72962768124266,1.0380282981758684,1.0570471766908682,1383769.6126626101,1.6594121714448096,
SALA COMERCIAL,baseline,tile,-3340|-4932,12,0.19693732016639354,0.283455972265241,0.38034475604672985,1.0125353068494531,27.994675380478963,1.0997986138590945,0.2605610231889562,67821.95226361408,0.3843399491834203,-0.25418998522787717
SALA COMERCIAL,baseline,tile,-3340|-4933,17,0.2553163219839143,0.421636572497005,1.1044674995299424,0.9884165142611475,42.58884639312442,1.0007335544044154,0.33000574469985466,280338.8778165632,0.4426700518913315,-0.08191032178429436
SALA COMERCIAL,baseline,tile,-3340|-4934,40,0.28276457671004973,0.35446392806998495,0.7938920780232908,1.054475852605802,33.00082866531934,1.3702482095862731,0.3406807910628732,158354.1684378656,0.6072007225295435,-0.1551042454872929
SALA COMERCIAL,baseline,tile,-3341|-4928,4,0.2466612317348637,0.3187011398923646,0.5133881072379007,1.0646235864055216,29.93557008899194,1.0602789087037217,0.28560204746206974,73376.01038176763,0.4210176184966239,0.012834555801716756
SALA COMERCIAL,baseline,tile,-3341|-4929,10,0.19559959686117218,0.2189485658197412,0.3479109969825631,1.0527061988881883,20.798639359299194,1.000376559587513,0.20394149220025998,68119.50943191077,0.28180842536129386,0.025678764551747613
SALA COMERCIAL,baseline,tile,-3341|-4930,3,0.1812185761182219,0.1699723757499272,0.1812185761182219,1.181218576118222,9.275690877685115,1.0737454646144933,0.1642172582893129,15106.058293109354,0.30625626932186206,
SALA COMERCIAL,baseline,tile,-3341|-4932,6,0.25569047834368397,0.30194501514734007,0.6205664312767091,1.1276041448789815,26.708860498175657,1.0699928460083497,0.25846951641948496,58700.709975459424,0.41911522695023273,-0.17270924974206492
SALA COMERCIAL,baseline,tile,-3341|-4933,1,0.035752723459065994,0.035752723459065994,0.035752723459065994,0.964247276540934,0.0,1.0,0.036407506330317495,7150.5446918132075,0.05461125949547624,
SALA COMERCIAL,baseline,tile,-3341|-4934,3,2.6490566117779015,2.334784206224098,3.0920643431995196,3.6490566117779015,18.729375501215603,1.0759266885762973,1.1656146849544542,88068.69810926165,1.8962636226002996,
SALA COMERCIAL,baseline,tile,-3342|-4928,2,0.09765746246475449,0.09765746246475449,0.10052535889408125,0.9964151294633415,9.800881136494962,1.0066085700114464,0.0983244478210954,20569.768899567127,0.1279157210259861,
SALA COMERCIAL,baseline,tile,-3342|-4932,1,0.6067779879577162,0.6067779879577162,0.6067779879577162,1.6067779879577162,0.0,1.0,0.47423092410477,30338.899397885805,0.7113463861571551,
SALA COMERCIAL,baseline,tile,-3342|-4933,4,0.5520711101870746,0.4630051344781869,0.552781845060224,1.3734314910027638,26.620126374270274,1.1035063129030176,0.4656356441445377,141629.85310246423,0.7400884669146157,-1.3325475397537374
SALA COMERCIAL,baseline,tile,-3342|-4934,3,0.3907367730020581,0.43401060250912044,0.7669993911895989,0.9497700112111808,43.93350684769813,1.2436560642572478,0.38939640755303,234266.48884352465,0.6340256234582285,
SALA COMERCIAL,baseline,tile,-3343|-4928,1,0.1749557625322944,0.1749557625322944,0.1749557625322944,1.1749557625322944,0.0,1.0,0.1612304979786987,16218.3991867437,0.24184574696804806,
SALA COMERCIAL,baseline,tile,-3343|-4931,1,0.591192153785391,0.591192153785391,0.591192153785391,1.591192153785391,0.0,1.0,0.46448351754081174,48989.13782342643,0.6967252763112176,
SALA COMERCIAL,baseline,tile,-3343|-4933,4,0.37500645744177696,0.41906278598255386,0.7239585830228121,1.3750064574417769,17.351896523971767,1.0434461216319706,0.3320621445232556,56353.48621753201,0.5559355064684687,-0.1482076557718418
SALA COMERCIAL,baseline,tile,-3343|-4934,5,0.5147839943647685,0.9335166418005405,1.8037100121281595,1.5147839943647685,38.85562410819744,1.0906999048591048,0.5936442426194262,89049.99554317922,0.9418295306611328,-0.31502726593499697
SALA COMERCIAL,baseline,tile,-3344|-4930,1,0.5362366598844088,0.5362366598844088,0.5362366598844088,1.5362366598844088,0.0,1.0,0.4293356983026567,42898.932790752704,0.6440035474539851,
SALA COMERCIAL,baseline,tile,-3345|-4932,3,0.09783693497404355,0.19522259649004692,0.4041144249388823,1.0071470570660053,19.1471784365323,1.032271231804886,0.16752854596524921,26118.46537400926,0.23483803802699843,
SALA COMERCIAL,baseline,tile,-3346|-4935,1,0.03166805377621973,0.03166805377621973,0.03166805377621973,0.9683319462237803,0.0,1.0,0.03218033083640026,14567.304737061088,0.04827049625460039,
SALA COMERCIAL,baseline,tile,-3347|-4935,5,0.1459244470877743,0.28267410156717226,0.6314985445291131,1.1459244470877743,22.120935877913155,0.9385795592259858,0.22708122139750175,181450.93130325613,0.38218323230234347,0.4540857420665777
SALA COMERCIAL,baseline,tile,-3348|-4934,1,0.19758221348916916,0.19758221348916916,0.19758221348916916,0.8024177865108308,0.0,1.0,0.2201258759414649,29637.332023375377,0.33018881391219734,
SALA COMERCIAL,baseline,tile,-3349|-4936,1,0.025256204500057167,0.025256204500057167,0.025256204500057167,0.9747437954999428,0.0,1.0,0.02558061636159886,3409.5876075077103,0.03837092454239829,
SALA COMERCIAL,baseline,tile,-3351|-4934,1,0.846154835860871,0.846154835860871,0.846154835860871,1.846154835860871,0.0,1.0,0.6131050089775704,40192.35470339138,0.9196575134663556,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,decil_valor,1,23,0.8973112220526749,0.9833983855363561,1.629967903489828,1.8973112220526749,28.331660218297994,1.0214805470466137,0.6206582056041196,46653.53720593449,1.0223327707476626,0.8889936780171163
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,decil_valor,2,23,0.3404901600354353,0.4230016903295279,0.6067345471318949,1.3404901600354353,16.557325463717937,0.999898028985585,0.33072740851737026,30423.78872706985,0.5186893793579697,1.1141770633717096
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,decil_valor,3,23,0.3671937609063385,0.5979972687162354,1.055110752734636,1.3671937609063385,35.67625447520136,0.9960839692502264,0.40483659305969766,73532.23477821595,0.6523692331847958,1.5415708805456358
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,decil_valor,4,22,0.426667083228523,0.5057113514344841,1.0514980331089852,1.2592967061335956,31.848143053265716,1.0085929410794021,0.3907349544241619,67678.50897389952,0.5899101257062848,1.4730414977301305
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,decil_valor,5,23,0.24898479367290083,0.3518959927481901,0.8889348803125054,1.189694948267148,27.60647160339435,1.002913873763701,0.28281177878348374,58019.05827594193,0.44013124025680106,1.4016108845078536
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,decil_valor,6,23,0.15328603195494905,0.3436873132691721,1.0951280910582075,1.0733873004283514,31.72168712455931,1.0006180567413288,0.270626371766796,81616.53426788116,0.3856491972528586,1.3597759656818729
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,decil_valor,7,22,0.21528393331664503,0.33900439295405227,0.6459733661003143,0.9581802934050844,35.131297778847866,0.985663009426231,0.2962496085464878,121523.50760166801,0.41265789261221164,1.4517692887019542
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,decil_valor,8,23,0.22255044279856884,0.2955143242444814,0.4933510637473307,0.9504172650327006,30.412643122379723,0.9996753835886396,0.27555427361126766,94299.21491209595,0.3771752982070517,1.4035587124196194
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,decil_valor,9,23,0.20455386199375325,0.22437712284965822,0.4031987390485168,0.8173343768086605,20.177381368864726,1.005055378908981,0.27020014609971116,98900.30964171686,0.4240184181704645,0.8235737473602774
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,decil_valor,10,23,0.3033834370778281,0.3329781950112772,0.6440524576684966,0.777685084347336,36.461055180497276,1.1513158611982084,0.42531827170602887,503950.5127624029,0.7126404736702221,-0.20183658167763593
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,auxiliadora,10,0.19469095655948232,0.2262004488351756,0.44326315490378054,0.8173343768086605,22.753216203942824,1.1755044162435888,0.2600611902161936,177614.08397019992,0.49864640063089444,-0.2312062026961453
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,azenha,1,0.5861424120057828,0.5861424120057828,0.5861424120057828,1.5861424120057828,0.0,1.0,0.461304912375551,29307.12060028914,0.6919573685633265,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,bela vista,2,0.6347622377296637,0.6347622377296637,0.8576712449461776,1.6347622377296638,17.044451638888408,1.0,0.47675653423696407,180238.29071993197,0.7651163500470965,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,boa vista,2,0.1967294663506276,0.1967294663506276,0.282052642932388,0.8032705336493724,13.277465842380193,1.0721523638914594,0.22795689483225876,118544.1631161618,0.4055165100114718,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,bom fim,8,0.20200106826468744,0.1584933848200336,0.24392260800995685,0.9339695295110131,16.106828176563123,1.0549777205544608,0.16468695757241658,40147.675590593004,0.2658695848550853,-0.09581267928295775
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,cavalhada,1,0.13188863109687488,0.13188863109687488,0.13188863109687488,0.8681113689031251,0.0,1.0,0.14143526736426135,19783.294664531233,0.212152901046392,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,centro historic,72,0.3372595088816834,0.40132636014049783,0.9695371664932553,1.1585665800605462,33.40463283429102,1.2742148552212014,0.3625701922470818,132878.63650414295,0.6408386359627894,-0.14531816572762013
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,chacara pedras,5,0.1315349769931058,0.1873871467045726,0.32830651329767263,0.9011420465264801,15.024949867197385,1.1143073096365363,0.18557019998395524,98250.41564265854,0.32929524684844513,-0.09273079937587483
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,cidade baixa,3,0.5691270445135317,1.0726203466224506,2.211840261972633,1.5691270445135317,56.26767665956145,1.4071495368949267,0.5880847140312394,68970.31169511203,1.124796653314555,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,cristal,6,0.11172737306332853,0.22424187941340637,0.5203703005197244,1.0710994084061622,20.9356739116388,0.9674313415661119,0.18149946289980576,159003.93925822942,0.2847368611041703,0.3860585850679975
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,cristo redentor,5,0.203656767061007,0.16517583718790252,0.2471629755435883,1.203656767061007,7.342122394273111,1.068713506279909,0.1507316130632466,17434.275770166147,0.29499683083270006,-0.061411832361665454
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,farroupilha,1,0.20882736692959736,0.20882736692959736,0.20882736692959736,0.7911726330704026,0.0,1.0,0.2342390884144178,35500.65237803155,0.3513586326216267,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,floresta,6,0.9584931830436245,0.9515965708090461,1.3211431623842598,1.9584931830436245,14.341082426210797,1.0220007885324236,0.6535839182540822,55027.51882628955,1.0364054526967494,-0.11935467561712614
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,higienopolis,5,0.18969494826714794,0.29075626299291074,0.5566204699153904,1.0419507121358353,27.099757913398552,1.118985487987648,0.3123361964164594,98408.49650279923,0.4568441419558604,-0.21012820922653525
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,independencia,2,0.22700608377115994,0.22700608377115994,0.2990116441961035,0.7729939162288401,11.64394035211701,1.0635958043191422,0.2643095435168755,95052.03325489142,0.4529891625723702,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,ipanema,1,1.0396846171888496,1.0396846171888496,1.0396846171888496,2.0396846171888496,0.0,1.0,0.7127951964871727,49385.01931647037,1.0691927947307591,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,jardim do salso,2,0.0871547441083022,0.0871547441083022,0.09822730673949745,1.013840703288994,8.596492903230663,1.0057917677083856,0.08617763234193493,18099.017584061774,0.11742929229118636,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,jardim lindoia,1,0.15328603195494905,0.15328603195494905,0.15328603195494905,0.846713968045051,0.0,1.0,0.16639234142846498,21460.044473692862,0.24958851214269748,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,menino deus,15,0.47334428761964253,0.8086938117009922,1.520714526796638,1.4639372665865544,40.87289627625714,1.3108335374659354,0.5355288567838716,91256.64529210763,0.963607490943656,-0.6392719682655801
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,moinhos vento,18,0.8690501173782625,0.8371627387791111,1.5211333295352518,1.8690501173782625,34.264093015469854,1.411524456697584,0.5883235901204925,204727.4622869081,1.1590341419065406,-0.18229831614765699
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,mont serrat,2,0.35251786565815363,0.35251786565815363,0.40425624796457166,1.0646729778830226,33.11043606639609,1.052916322861923,0.3440680850432536,115208.7833489352,0.4839599019658846,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,partenon,2,0.37844646964604645,0.37844646964604645,0.532402027992628,1.3784464696460463,13.960966361112467,1.0103731017983215,0.3111154635311733,34519.30719357769,0.5116562738175348,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,passo da areia,9,0.3671937609063385,0.4876032357813675,0.9788554407788019,1.3671937609063385,26.034654965951233,1.0847740393926242,0.36607249732120306,51801.29910233876,0.6282251327753138,-0.14570165665949075
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,petropolis,16,0.2509625745890634,0.4542830839054723,0.594563576328121,1.0911317990026181,39.57570627127049,1.1410084036942623,0.30309346755271516,97842.96101647061,0.5115967038776518,0.03500461580196724
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,praia de belas,3,0.4153646756408871,0.4360157833484674,0.756156200934498,0.9486714078533854,44.157149584682124,1.2511388374636006,0.3999870032698633,242823.35522865946,0.6487533761257973,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,rio branco,6,0.5097204991859614,0.4893012030488641,0.8832791852882514,1.01747994049896,48.0895183848948,2.1567906792063747,0.5606352417074734,797346.2928536577,1.0738341595621477,-0.3659196804186894
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,santana,5,0.2525391969533566,0.29465332337923733,0.5771256125877096,1.2525391969533566,19.33156104955442,1.0954446424288384,0.24148905780658003,58358.00637289771,0.4479845581559271,-0.3911520467161563
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,santo antonio,1,0.666004587971815,0.666004587971815,0.666004587971815,1.666004587971815,0.0,1.0,0.5104282976255019,55188.47018228445,0.7656424464382529,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,sao geraldo,4,0.2101631223608147,0.26752187930393256,0.5323994899273795,1.2101631223608147,19.074141727228618,1.1530324472744082,0.22116786389906387,20933.49781879187,0.4354284906621734,-0.12978605248080086
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,sao joao,3,0.17150074226011736,0.17476372903533074,0.2491649270690189,0.9157905284253695,16.01828154188811,1.0507648070735138,0.1713352970458798,20882.127887436523,0.28012395486594677,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,sao sebastiao,3,0.09658154006898056,0.10519762912318653,0.18460732694110457,0.9034184599310194,8.080838024839625,1.0147759297647865,0.1151119688417158,32287.77134354514,0.19343268960428642,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,teresopolis,3,0.12313255169784576,0.1976090099115064,0.3716034211149538,1.0359733395674426,17.91724648048001,1.032861993595942,0.1756713696255736,24583.090683768376,0.2543019823416957,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,tres figueiras,4,0.16910543252310806,0.176652657084362,0.28686165694809357,0.8308945674768919,10.48351086307367,0.9664319906262574,0.20209777182492933,67657.94493703565,0.33800490694159174,0.18160247756171588
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,bairro,tristeza,1,0.06247288137105789,0.06247288137105789,0.06247288137105789,0.9375271186289421,0.0,1.0,0.06450959501839713,8433.838985092822,0.0967643925275957,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,tile,-3337|-4925,3,0.09658154006898056,0.10519762912318653,0.18460732694110457,0.9034184599310194,8.080838024839625,1.0147759297647865,0.1151119688417158,32287.77134354514,0.19343268960428642,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,tile,-3337|-4926,1,0.15328603195494905,0.15328603195494905,0.15328603195494905,0.846713968045051,0.0,1.0,0.16639234142846498,21460.044473692862,0.24958851214269748,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,tile,-3337|-4927,1,0.22151276123672692,0.22151276123672692,0.22151276123672692,1.221512761236727,0.0,1.0,0.20009005884629083,15505.893286570878,0.30013508826943625,
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,tile,-3337|-4928,4,0.22332046991216647,0.33688484533433016,0.738275983708774,1.2233204699121665,24.29136625962524,1.1215503272475502,0.258310183672967,21865.376493407137,0.4771790029211669,-0.5054160123412149
SALA COMERCIAL,f450_w0.6_k32-32_e25.6,tile,-3337|-4931,1,0.611882580913423,0.611882580913423,0.611882580913423,1.611882580913423,0.0,1.0,0.477402800807002,36694.702397416724,0.716104201210503,
